millis,stamp,datetime,temp
12993000, 1497838223, 2017/6/19 2:10:23, 14.80
12993999, 1497838224, 2017/6/19 2:10:24, 14.80
12995000, 1497838225, 2017/6/19 2:10:25, 14.80
12995999, 1497838226, 2017/6/19 2:10:26, 14.80
12996999, 1497838227, 2017/6/19 2:10:27, 14.80
12997999, 1497838228, 2017/6/19 2:10:28, 14.80
12998999, 1497838229, 2017/6/19 2:10:29, 14.80
12999999, 1497838230, 2017/6/19 2:10:30, 14.80
13000998, 1497838231, 2017/6/19 2:10:31, 14.80
13001999, 1497838232, 2017/6/19 2:10:32, 14.80
13002999, 1497838233, 2017/6/19 2:10:33, 14.80
13004000, 1497838234, 2017/6/19 2:10:34, 14.80
13004999, 1497838235, 2017/6/19 2:10:35, 14.80
13005999, 1497838236, 2017/6/19 2:10:36, 14.80
13006999, 1497838237, 2017/6/19 2:10:37, 14.80
13007998, 1497838238, 2017/6/19 2:10:38, 14.80
13008998, 1497838239, 2017/6/19 2:10:39, 14.80
13009998, 1497838240, 2017/6/19 2:10:40, 14.80
13011000, 1497838241, 2017/6/19 2:10:41, 14.80
13011999, 1497838242, 2017/6/19 2:10:42, 14.80
13012999, 1497838243, 2017/6/19 2:10:43, 14.80
13013998, 1497838244, 2017/6/19 2:10:44, 14.90
13014999, 1497838245, 2017/6/19 2:10:45, 14.90
13016000, 1497838246, 2017/6/19 2:10:46, 14.90
13016998, 1497838247, 2017/6/19 2:10:47, 14.90
13017999, 1497838248, 2017/6/19 2:10:48, 14.80
13018998, 1497838249, 2017/6/19 2:10:49, 14.80
13019999, 1497838250, 2017/6/19 2:10:50, 14.80
13020999, 1497838251, 2017/6/19 2:10:51, 14.80
13021999, 1497838252, 2017/6/19 2:10:52, 14.80
13023000, 1497838253, 2017/6/19 2:10:53, 14.80
13023998, 1497838254, 2017/6/19 2:10:54, 14.80
13024999, 1497838255, 2017/6/19 2:10:55, 14.80
13025999, 1497838256, 2017/6/19 2:10:56, 14.80
13026999, 1497838257, 2017/6/19 2:10:57, 14.80
13027998, 1497838258, 2017/6/19 2:10:58, 14.80
13029000, 1497838259, 2017/6/19 2:10:59, 14.80
13029999, 1497838260, 2017/6/19 2:11:0, 14.80
13030999, 1497838261, 2017/6/19 2:11:1, 14.80
13032000, 1497838262, 2017/6/19 2:11:2, 14.80
13032998, 1497838263, 2017/6/19 2:11:3, 14.80
13034000, 1497838264, 2017/6/19 2:11:4, 14.80
13034999, 1497838265, 2017/6/19 2:11:5, 14.80
13036000, 1497838266, 2017/6/19 2:11:6, 14.80
13036999, 1497838267, 2017/6/19 2:11:7, 14.80
13038000, 1497838268, 2017/6/19 2:11:8, 14.80
13039000, 1497838269, 2017/6/19 2:11:9, 14.80
13039998, 1497838270, 2017/6/19 2:11:10, 14.80
13041000, 1497838271, 2017/6/19 2:11:11, 14.80
13041999, 1497838272, 2017/6/19 2:11:12, 14.80
13042999, 1497838273, 2017/6/19 2:11:13, 14.80
13043999, 1497838274, 2017/6/19 2:11:14, 14.80
13044999, 1497838275, 2017/6/19 2:11:15, 14.80
13045999, 1497838276, 2017/6/19 2:11:16, 14.80
13047000, 1497838277, 2017/6/19 2:11:17, 14.80
13048000, 1497838278, 2017/6/19 2:11:18, 14.80
13048998, 1497838279, 2017/6/19 2:11:19, 14.80
13049999, 1497838280, 2017/6/19 2:11:20, 14.80
13050999, 1497838281, 2017/6/19 2:11:21, 14.80
13051999, 1497838282, 2017/6/19 2:11:22, 14.80
13052998, 1497838283, 2017/6/19 2:11:23, 14.80
13053999, 1497838284, 2017/6/19 2:11:24, 14.80
13055000, 1497838285, 2017/6/19 2:11:25, 14.80
13055998, 1497838286, 2017/6/19 2:11:26, 14.80
13056999, 1497838287, 2017/6/19 2:11:27, 14.80
13057998, 1497838288, 2017/6/19 2:11:28, 14.80
13058999, 1497838289, 2017/6/19 2:11:29, 14.80
13059999, 1497838290, 2017/6/19 2:11:30, 14.80
13060999, 1497838291, 2017/6/19 2:11:31, 14.80
13061998, 1497838292, 2017/6/19 2:11:32, 14.80
13062999, 1497838293, 2017/6/19 2:11:33, 14.80
13064000, 1497838294, 2017/6/19 2:11:34, 14.80
13064999, 1497838295, 2017/6/19 2:11:35, 14.80
13065999, 1497838296, 2017/6/19 2:11:36, 14.80
13066999, 1497838297, 2017/6/19 2:11:37, 14.80
13067999, 1497838298, 2017/6/19 2:11:38, 14.80
13068998, 1497838299, 2017/6/19 2:11:39, 14.80
13069999, 1497838300, 2017/6/19 2:11:40, 14.80
13071000, 1497838301, 2017/6/19 2:11:41, 14.80
13071998, 1497838302, 2017/6/19 2:11:42, 14.80
13073000, 1497838303, 2017/6/19 2:11:43, 14.80
13073999, 1497838304, 2017/6/19 2:11:44, 14.80
13074999, 1497838305, 2017/6/19 2:11:45, 14.80
13075999, 1497838306, 2017/6/19 2:11:46, 14.80
13076999, 1497838307, 2017/6/19 2:11:47, 14.80
13077999, 1497838308, 2017/6/19 2:11:48, 14.80
13078999, 1497838309, 2017/6/19 2:11:49, 14.80
13079999, 1497838310, 2017/6/19 2:11:50, 14.80
13080998, 1497838311, 2017/6/19 2:11:51, 14.80
13081999, 1497838312, 2017/6/19 2:11:52, 14.80
13082999, 1497838313, 2017/6/19 2:11:53, 14.80
13083999, 1497838314, 2017/6/19 2:11:54, 14.80
13084998, 1497838315, 2017/6/19 2:11:55, 14.80
13085999, 1497838316, 2017/6/19 2:11:56, 14.80
13087000, 1497838317, 2017/6/19 2:11:57, 14.80
13088000, 1497838318, 2017/6/19 2:11:58, 14.80
13089000, 1497838319, 2017/6/19 2:11:59, 14.80
13089999, 1497838320, 2017/6/19 2:12:0, 14.80
13090999, 1497838321, 2017/6/19 2:12:1, 14.80
13091999, 1497838322, 2017/6/19 2:12:2, 14.80
13092999, 1497838323, 2017/6/19 2:12:3, 14.80
13093999, 1497838324, 2017/6/19 2:12:4, 14.80
13094999, 1497838325, 2017/6/19 2:12:5, 14.80
13095999, 1497838326, 2017/6/19 2:12:6, 14.80
13096998, 1497838327, 2017/6/19 2:12:7, 14.80
13097999, 1497838328, 2017/6/19 2:12:8, 14.80
13098999, 1497838329, 2017/6/19 2:12:9, 14.80
13099999, 1497838330, 2017/6/19 2:12:10, 14.80
13100998, 1497838331, 2017/6/19 2:12:11, 14.80
13101999, 1497838332, 2017/6/19 2:12:12, 14.80
13103000, 1497838333, 2017/6/19 2:12:13, 14.80
13103998, 1497838334, 2017/6/19 2:12:14, 14.80
13104999, 1497838335, 2017/6/19 2:12:15, 14.80
13105999, 1497838336, 2017/6/19 2:12:16, 14.80
13106999, 1497838337, 2017/6/19 2:12:17, 14.80
13107999, 1497838338, 2017/6/19 2:12:18, 14.80
13108999, 1497838339, 2017/6/19 2:12:19, 14.80
13109999, 1497838340, 2017/6/19 2:12:20, 14.80
13111000, 1497838341, 2017/6/19 2:12:21, 14.80
13112000, 1497838342, 2017/6/19 2:12:22, 14.80
13112998, 1497838343, 2017/6/19 2:12:23, 14.80
13113999, 1497838344, 2017/6/19 2:12:24, 14.80
13114999, 1497838345, 2017/6/19 2:12:25, 14.80
13115999, 1497838346, 2017/6/19 2:12:26, 14.80
13116998, 1497838347, 2017/6/19 2:12:27, 14.80
13118000, 1497838348, 2017/6/19 2:12:28, 14.80
13118999, 1497838349, 2017/6/19 2:12:29, 14.80
13120000, 1497838350, 2017/6/19 2:12:30, 14.80
13120999, 1497838351, 2017/6/19 2:12:31, 14.80
13121998, 1497838352, 2017/6/19 2:12:32, 14.80
13122999, 1497838353, 2017/6/19 2:12:33, 14.80
13123998, 1497838354, 2017/6/19 2:12:34, 14.80
13124999, 1497838355, 2017/6/19 2:12:35, 14.80
13125998, 1497838356, 2017/6/19 2:12:36, 14.80
13126999, 1497838357, 2017/6/19 2:12:37, 14.80
13128000, 1497838358, 2017/6/19 2:12:38, 14.80
13128998, 1497838359, 2017/6/19 2:12:39, 14.80
13130000, 1497838360, 2017/6/19 2:12:40, 14.80
13130999, 1497838361, 2017/6/19 2:12:41, 14.80
13131999, 1497838362, 2017/6/19 2:12:42, 14.80
13132998, 1497838363, 2017/6/19 2:12:43, 14.80
13133999, 1497838364, 2017/6/19 2:12:44, 14.80
13134999, 1497838365, 2017/6/19 2:12:45, 14.80
13136000, 1497838366, 2017/6/19 2:12:46, 14.80
13136999, 1497838367, 2017/6/19 2:12:47, 14.80
13137999, 1497838368, 2017/6/19 2:12:48, 14.80
13139000, 1497838369, 2017/6/19 2:12:49, 14.80
13139999, 1497838370, 2017/6/19 2:12:50, 14.80
13140999, 1497838371, 2017/6/19 2:12:51, 14.80
13141999, 1497838372, 2017/6/19 2:12:52, 14.80
13142999, 1497838373, 2017/6/19 2:12:53, 14.80
13144000, 1497838374, 2017/6/19 2:12:54, 14.80
13144998, 1497838375, 2017/6/19 2:12:55, 14.80
13145999, 1497838376, 2017/6/19 2:12:56, 14.80
13146999, 1497838377, 2017/6/19 2:12:57, 14.80
13147999, 1497838378, 2017/6/19 2:12:58, 14.80
13148998, 1497838379, 2017/6/19 2:12:59, 14.80
13150000, 1497838380, 2017/6/19 2:13:0, 14.80
13150999, 1497838381, 2017/6/19 2:13:1, 14.80
13152000, 1497838382, 2017/6/19 2:13:2, 14.80
13152999, 1497838383, 2017/6/19 2:13:3, 14.80
13153999, 1497838384, 2017/6/19 2:13:4, 14.80
13154999, 1497838385, 2017/6/19 2:13:5, 14.80
13155998, 1497838386, 2017/6/19 2:13:6, 14.80
13156999, 1497838387, 2017/6/19 2:13:7, 14.80
13157999, 1497838388, 2017/6/19 2:13:8, 14.80
13158999, 1497838389, 2017/6/19 2:13:9, 14.80
13160000, 1497838390, 2017/6/19 2:13:10, 14.80
13160998, 1497838391, 2017/6/19 2:13:11, 14.80
13161999, 1497838392, 2017/6/19 2:13:12, 14.80
13162999, 1497838393, 2017/6/19 2:13:13, 14.80
13163999, 1497838394, 2017/6/19 2:13:14, 14.80
13164999, 1497838395, 2017/6/19 2:13:15, 14.80
13165999, 1497838396, 2017/6/19 2:13:16, 14.80
13166999, 1497838397, 2017/6/19 2:13:17, 14.80
13167998, 1497838398, 2017/6/19 2:13:18, 14.80
13169000, 1497838399, 2017/6/19 2:13:19, 14.80
13169999, 1497838400, 2017/6/19 2:13:20, 14.80
13170999, 1497838401, 2017/6/19 2:13:21, 14.80
13171999, 1497838402, 2017/6/19 2:13:22, 14.80
13172999, 1497838403, 2017/6/19 2:13:23, 14.80
13173999, 1497838404, 2017/6/19 2:13:24, 14.80
13174999, 1497838405, 2017/6/19 2:13:25, 14.80
13175999, 1497838406, 2017/6/19 2:13:26, 14.80
13176998, 1497838407, 2017/6/19 2:13:27, 14.80
13178000, 1497838408, 2017/6/19 2:13:28, 14.80
13178998, 1497838409, 2017/6/19 2:13:29, 14.80
13180000, 1497838410, 2017/6/19 2:13:30, 14.80
13180998, 1497838411, 2017/6/19 2:13:31, 14.80
13181999, 1497838412, 2017/6/19 2:13:32, 14.80
13182999, 1497838413, 2017/6/19 2:13:33, 14.80
13183998, 1497838414, 2017/6/19 2:13:34, 14.80
13184999, 1497838415, 2017/6/19 2:13:35, 14.80
13185998, 1497838416, 2017/6/19 2:13:36, 14.80
13186999, 1497838417, 2017/6/19 2:13:37, 14.80
13187999, 1497838418, 2017/6/19 2:13:38, 14.80
13188999, 1497838419, 2017/6/19 2:13:39, 14.80
13189998, 1497838420, 2017/6/19 2:13:40, 14.80
13190999, 1497838421, 2017/6/19 2:13:41, 14.80
13191999, 1497838422, 2017/6/19 2:13:42, 14.80
13192998, 1497838423, 2017/6/19 2:13:43, 14.80
13193999, 1497838424, 2017/6/19 2:13:44, 14.80
13194998, 1497838425, 2017/6/19 2:13:45, 14.80
13195999, 1497838426, 2017/6/19 2:13:46, 14.80
13196998, 1497838427, 2017/6/19 2:13:47, 14.80
13197999, 1497838428, 2017/6/19 2:13:48, 14.80
13198998, 1497838430, 2017/6/19 2:13:50, 14.80
13199998, 1497838431, 2017/6/19 2:13:51, 14.80
13200999, 1497838432, 2017/6/19 2:13:52, 14.80
13201999, 1497838433, 2017/6/19 2:13:53, 14.80
13202999, 1497838434, 2017/6/19 2:13:54, 14.80
13203999, 1497838435, 2017/6/19 2:13:55, 14.80
13205000, 1497838436, 2017/6/19 2:13:56, 14.80
13205999, 1497838437, 2017/6/19 2:13:57, 14.80
13206999, 1497838438, 2017/6/19 2:13:58, 14.80
13207999, 1497838439, 2017/6/19 2:13:59, 14.80
13208998, 1497838440, 2017/6/19 2:14:0, 14.80
13209999, 1497838441, 2017/6/19 2:14:1, 14.80
13210999, 1497838442, 2017/6/19 2:14:2, 14.80
13211999, 1497838443, 2017/6/19 2:14:3, 14.80
13212998, 1497838444, 2017/6/19 2:14:4, 14.80
13214000, 1497838445, 2017/6/19 2:14:5, 14.80
13214999, 1497838446, 2017/6/19 2:14:6, 14.80
13215998, 1497838447, 2017/6/19 2:14:7, 14.80
13216999, 1497838448, 2017/6/19 2:14:8, 14.80
13217998, 1497838449, 2017/6/19 2:14:9, 14.80
13218999, 1497838450, 2017/6/19 2:14:10, 14.80
13219998, 1497838451, 2017/6/19 2:14:11, 14.80
13220999, 1497838452, 2017/6/19 2:14:12, 14.80
13221999, 1497838453, 2017/6/19 2:14:13, 14.80
13222999, 1497838454, 2017/6/19 2:14:14, 14.80
13224000, 1497838455, 2017/6/19 2:14:15, 14.80
13224998, 1497838456, 2017/6/19 2:14:16, 14.80
13225999, 1497838457, 2017/6/19 2:14:17, 14.80
13226998, 1497838458, 2017/6/19 2:14:18, 14.80
13227999, 1497838459, 2017/6/19 2:14:19, 14.80
13228998, 1497838460, 2017/6/19 2:14:20, 14.80
13229999, 1497838461, 2017/6/19 2:14:21, 14.80
13231000, 1497838462, 2017/6/19 2:14:22, 14.80
13231998, 1497838463, 2017/6/19 2:14:23, 14.80
13233000, 1497838464, 2017/6/19 2:14:24, 14.80
13233999, 1497838465, 2017/6/19 2:14:25, 14.80
13234999, 1497838466, 2017/6/19 2:14:26, 14.80
13235999, 1497838467, 2017/6/19 2:14:27, 14.80
13236999, 1497838468, 2017/6/19 2:14:28, 14.80
13237998, 1497838469, 2017/6/19 2:14:29, 14.80
13238999, 1497838470, 2017/6/19 2:14:30, 14.80
13240000, 1497838471, 2017/6/19 2:14:31, 14.80
13240998, 1497838472, 2017/6/19 2:14:32, 14.80
13241999, 1497838473, 2017/6/19 2:14:33, 14.80
13242999, 1497838474, 2017/6/19 2:14:34, 14.80
13243999, 1497838475, 2017/6/19 2:14:35, 14.80
13244998, 1497838476, 2017/6/19 2:14:36, 14.80
13245999, 1497838477, 2017/6/19 2:14:37, 14.80
13246999, 1497838478, 2017/6/19 2:14:38, 14.80
13248000, 1497838479, 2017/6/19 2:14:39, 14.80
13249000, 1497838480, 2017/6/19 2:14:40, 14.80
13249999, 1497838481, 2017/6/19 2:14:41, 14.80
13250999, 1497838482, 2017/6/19 2:14:42, 14.80
13251998, 1497838483, 2017/6/19 2:14:43, 14.80
13253000, 1497838484, 2017/6/19 2:14:44, 14.80
13253999, 1497838485, 2017/6/19 2:14:45, 14.80
13254999, 1497838486, 2017/6/19 2:14:46, 14.80
13255999, 1497838487, 2017/6/19 2:14:47, 14.80
13256999, 1497838488, 2017/6/19 2:14:48, 14.80
13258000, 1497838489, 2017/6/19 2:14:49, 14.80
13258999, 1497838490, 2017/6/19 2:14:50, 14.80
13259999, 1497838491, 2017/6/19 2:14:51, 14.80
13260998, 1497838492, 2017/6/19 2:14:52, 14.80
13262000, 1497838493, 2017/6/19 2:14:53, 14.80
13262999, 1497838494, 2017/6/19 2:14:54, 14.80
13264000, 1497838495, 2017/6/19 2:14:55, 14.80
13264999, 1497838496, 2017/6/19 2:14:56, 14.80
13265999, 1497838497, 2017/6/19 2:14:57, 14.80
13267000, 1497838498, 2017/6/19 2:14:58, 14.80
13267999, 1497838499, 2017/6/19 2:14:59, 14.80
13268999, 1497838500, 2017/6/19 2:15:0, 14.80
13269999, 1497838501, 2017/6/19 2:15:1, 14.80
13270999, 1497838502, 2017/6/19 2:15:2, 14.80
13272000, 1497838503, 2017/6/19 2:15:3, 14.80
13272998, 1497838504, 2017/6/19 2:15:4, 14.80
13274000, 1497838505, 2017/6/19 2:15:5, 14.80
13274998, 1497838506, 2017/6/19 2:15:6, 14.80
13275999, 1497838507, 2017/6/19 2:15:7, 14.80
13276998, 1497838508, 2017/6/19 2:15:8, 14.80
13278000, 1497838509, 2017/6/19 2:15:9, 14.80
13278999, 1497838510, 2017/6/19 2:15:10, 14.80
13280000, 1497838511, 2017/6/19 2:15:11, 14.80
13280999, 1497838512, 2017/6/19 2:15:12, 14.80
13281999, 1497838513, 2017/6/19 2:15:13, 14.80
13282999, 1497838514, 2017/6/19 2:15:14, 14.80
13283998, 1497838515, 2017/6/19 2:15:15, 14.80
13284999, 1497838516, 2017/6/19 2:15:16, 14.80
13285998, 1497838517, 2017/6/19 2:15:17, 14.80
13286999, 1497838518, 2017/6/19 2:15:18, 14.80
13287999, 1497838519, 2017/6/19 2:15:19, 14.80
13288999, 1497838520, 2017/6/19 2:15:20, 14.80
13289999, 1497838521, 2017/6/19 2:15:21, 14.80
13290999, 1497838522, 2017/6/19 2:15:22, 14.80
13291999, 1497838523, 2017/6/19 2:15:23, 14.80
13292999, 1497838524, 2017/6/19 2:15:24, 14.80
13293999, 1497838525, 2017/6/19 2:15:25, 14.80
13294999, 1497838526, 2017/6/19 2:15:26, 14.80
13295998, 1497838527, 2017/6/19 2:15:27, 14.80
13296999, 1497838528, 2017/6/19 2:15:28, 14.80
13297999, 1497838529, 2017/6/19 2:15:29, 14.80
13298999, 1497838530, 2017/6/19 2:15:30, 14.80
13299999, 1497838531, 2017/6/19 2:15:31, 14.80
13300999, 1497838532, 2017/6/19 2:15:32, 14.80
13301998, 1497838533, 2017/6/19 2:15:33, 14.80
13302999, 1497838534, 2017/6/19 2:15:34, 14.80
13304000, 1497838535, 2017/6/19 2:15:35, 14.80
13304999, 1497838536, 2017/6/19 2:15:36, 14.80
13305999, 1497838537, 2017/6/19 2:15:37, 14.80
13306999, 1497838538, 2017/6/19 2:15:38, 14.80
13308000, 1497838539, 2017/6/19 2:15:39, 14.80
13308999, 1497838540, 2017/6/19 2:15:40, 14.80
13310000, 1497838541, 2017/6/19 2:15:41, 14.80
13310999, 1497838542, 2017/6/19 2:15:42, 14.80
13311998, 1497838543, 2017/6/19 2:15:43, 14.80
13312999, 1497838544, 2017/6/19 2:15:44, 14.80
13313998, 1497838545, 2017/6/19 2:15:45, 14.80
13314999, 1497838546, 2017/6/19 2:15:46, 14.80
13315999, 1497838547, 2017/6/19 2:15:47, 14.80
13317000, 1497838548, 2017/6/19 2:15:48, 14.80
13317998, 1497838549, 2017/6/19 2:15:49, 14.80
13318999, 1497838550, 2017/6/19 2:15:50, 14.80
13320000, 1497838551, 2017/6/19 2:15:51, 14.80
13320999, 1497838552, 2017/6/19 2:15:52, 14.80
13321999, 1497838553, 2017/6/19 2:15:53, 14.80
13322998, 1497838554, 2017/6/19 2:15:54, 14.80
13323999, 1497838555, 2017/6/19 2:15:55, 14.80
13324998, 1497838556, 2017/6/19 2:15:56, 14.80
13325999, 1497838557, 2017/6/19 2:15:57, 14.80
13327000, 1497838558, 2017/6/19 2:15:58, 14.80
13327998, 1497838559, 2017/6/19 2:15:59, 14.80
13329000, 1497838560, 2017/6/19 2:16:0, 14.80
13329998, 1497838561, 2017/6/19 2:16:1, 14.80
13331000, 1497838562, 2017/6/19 2:16:2, 14.80
13331999, 1497838563, 2017/6/19 2:16:3, 14.80
13332999, 1497838564, 2017/6/19 2:16:4, 14.80
13333999, 1497838565, 2017/6/19 2:16:5, 14.80
13334999, 1497838566, 2017/6/19 2:16:6, 14.80
13335999, 1497838567, 2017/6/19 2:16:7, 14.80
13336998, 1497838568, 2017/6/19 2:16:8, 14.80
13337999, 1497838569, 2017/6/19 2:16:9, 14.80
13338999, 1497838570, 2017/6/19 2:16:10, 14.80
13340000, 1497838571, 2017/6/19 2:16:11, 14.80
13340998, 1497838572, 2017/6/19 2:16:12, 14.80
13342000, 1497838573, 2017/6/19 2:16:13, 14.80
13342999, 1497838574, 2017/6/19 2:16:14, 14.80
13343998, 1497838575, 2017/6/19 2:16:15, 14.80
13344999, 1497838576, 2017/6/19 2:16:16, 14.80
13345999, 1497838577, 2017/6/19 2:16:17, 14.80
13346999, 1497838578, 2017/6/19 2:16:18, 14.80
13347999, 1497838579, 2017/6/19 2:16:19, 14.80
13348999, 1497838580, 2017/6/19 2:16:20, 14.80
13349998, 1497838581, 2017/6/19 2:16:21, 14.80
13351000, 1497838582, 2017/6/19 2:16:22, 14.80
13351999, 1497838583, 2017/6/19 2:16:23, 14.80
13352999, 1497838584, 2017/6/19 2:16:24, 14.80
13353999, 1497838585, 2017/6/19 2:16:25, 14.80
13354999, 1497838586, 2017/6/19 2:16:26, 14.80
13356000, 1497838587, 2017/6/19 2:16:27, 14.80
13356999, 1497838588, 2017/6/19 2:16:28, 14.80
13357999, 1497838589, 2017/6/19 2:16:29, 14.80
13358999, 1497838590, 2017/6/19 2:16:30, 14.80
13359998, 1497838591, 2017/6/19 2:16:31, 14.80
13361000, 1497838592, 2017/6/19 2:16:32, 14.80
13361998, 1497838593, 2017/6/19 2:16:33, 14.80
13362999, 1497838594, 2017/6/19 2:16:34, 14.80
13363998, 1497838595, 2017/6/19 2:16:35, 14.80
13364999, 1497838596, 2017/6/19 2:16:36, 14.80
13366000, 1497838597, 2017/6/19 2:16:37, 14.80
13366999, 1497838598, 2017/6/19 2:16:38, 14.80
13367999, 1497838599, 2017/6/19 2:16:39, 14.80
13368998, 1497838600, 2017/6/19 2:16:40, 14.80
13370000, 1497838601, 2017/6/19 2:16:41, 14.80
13370998, 1497838602, 2017/6/19 2:16:42, 14.80
13371999, 1497838603, 2017/6/19 2:16:43, 14.80
13372999, 1497838604, 2017/6/19 2:16:44, 14.80
13374000, 1497838605, 2017/6/19 2:16:45, 14.80
13375000, 1497838606, 2017/6/19 2:16:46, 14.80
13375998, 1497838607, 2017/6/19 2:16:47, 14.80
13376999, 1497838608, 2017/6/19 2:16:48, 14.80
13377999, 1497838609, 2017/6/19 2:16:49, 14.80
13378999, 1497838610, 2017/6/19 2:16:50, 14.80
13379999, 1497838611, 2017/6/19 2:16:51, 14.80
13380999, 1497838612, 2017/6/19 2:16:52, 14.80
13381999, 1497838613, 2017/6/19 2:16:53, 14.80
13382999, 1497838614, 2017/6/19 2:16:54, 14.80
13384000, 1497838615, 2017/6/19 2:16:55, 14.80
13384998, 1497838616, 2017/6/19 2:16:56, 14.80
13385999, 1497838617, 2017/6/19 2:16:57, 14.80
13386999, 1497838618, 2017/6/19 2:16:58, 14.80
13387999, 1497838619, 2017/6/19 2:16:59, 14.80
13388998, 1497838620, 2017/6/19 2:17:0, 14.80
13390000, 1497838621, 2017/6/19 2:17:1, 14.80
13390999, 1497838622, 2017/6/19 2:17:2, 14.80
13391998, 1497838623, 2017/6/19 2:17:3, 14.80
13392999, 1497838624, 2017/6/19 2:17:4, 14.80
13393999, 1497838625, 2017/6/19 2:17:5, 14.80
13395000, 1497838626, 2017/6/19 2:17:6, 14.80
13395999, 1497838627, 2017/6/19 2:17:7, 14.80
13397000, 1497838628, 2017/6/19 2:17:8, 14.80
13397999, 1497838629, 2017/6/19 2:17:9, 14.80
13398999, 1497838630, 2017/6/19 2:17:10, 14.80
13399999, 1497838631, 2017/6/19 2:17:11, 14.80
13400998, 1497838632, 2017/6/19 2:17:12, 14.80
13401999, 1497838633, 2017/6/19 2:17:13, 14.80
13402999, 1497838634, 2017/6/19 2:17:14, 14.80
13403999, 1497838635, 2017/6/19 2:17:15, 14.80
13404998, 1497838636, 2017/6/19 2:17:16, 14.80
13405999, 1497838637, 2017/6/19 2:17:17, 14.80
13407000, 1497838638, 2017/6/19 2:17:18, 14.80
13408000, 1497838639, 2017/6/19 2:17:19, 14.80
13408999, 1497838640, 2017/6/19 2:17:20, 14.80
13409999, 1497838641, 2017/6/19 2:17:21, 14.80
13410999, 1497838642, 2017/6/19 2:17:22, 14.80
13411999, 1497838643, 2017/6/19 2:17:23, 14.80
13412999, 1497838644, 2017/6/19 2:17:24, 14.80
13413999, 1497838645, 2017/6/19 2:17:25, 14.80
13414999, 1497838646, 2017/6/19 2:17:26, 14.80
13416000, 1497838647, 2017/6/19 2:17:27, 14.80
13416999, 1497838648, 2017/6/19 2:17:28, 14.80
13418000, 1497838649, 2017/6/19 2:17:29, 14.80
13418999, 1497838650, 2017/6/19 2:17:30, 14.80
13419999, 1497838651, 2017/6/19 2:17:31, 14.80
13420999, 1497838652, 2017/6/19 2:17:32, 14.80
13421999, 1497838653, 2017/6/19 2:17:33, 14.80
13423000, 1497838654, 2017/6/19 2:17:34, 14.80
13423998, 1497838655, 2017/6/19 2:17:35, 14.80
13424999, 1497838656, 2017/6/19 2:17:36, 14.80
13425999, 1497838657, 2017/6/19 2:17:37, 14.80
13426999, 1497838658, 2017/6/19 2:17:38, 14.80
13427999, 1497838659, 2017/6/19 2:17:39, 14.80
13428999, 1497838660, 2017/6/19 2:17:40, 14.80
13429999, 1497838661, 2017/6/19 2:17:41, 14.80
13430999, 1497838662, 2017/6/19 2:17:42, 14.80
13432000, 1497838663, 2017/6/19 2:17:43, 14.80
13432999, 1497838664, 2017/6/19 2:17:44, 14.80
13434000, 1497838665, 2017/6/19 2:17:45, 14.80
13434999, 1497838666, 2017/6/19 2:17:46, 14.80
13435999, 1497838667, 2017/6/19 2:17:47, 14.80
13436999, 1497838668, 2017/6/19 2:17:48, 14.80
13438000, 1497838669, 2017/6/19 2:17:49, 14.80
13439000, 1497838670, 2017/6/19 2:17:50, 14.80
13439998, 1497838671, 2017/6/19 2:17:51, 14.80
13440999, 1497838672, 2017/6/19 2:17:52, 14.80
13441999, 1497838673, 2017/6/19 2:17:53, 14.80
13442999, 1497838674, 2017/6/19 2:17:54, 14.80
13443999, 1497838675, 2017/6/19 2:17:55, 14.80
13445000, 1497838676, 2017/6/19 2:17:56, 14.80
13445999, 1497838677, 2017/6/19 2:17:57, 14.80
13447000, 1497838678, 2017/6/19 2:17:58, 14.80
13448000, 1497838679, 2017/6/19 2:17:59, 14.80
13448998, 1497838680, 2017/6/19 2:18:0, 14.80
13449999, 1497838681, 2017/6/19 2:18:1, 14.80
13450999, 1497838682, 2017/6/19 2:18:2, 14.80
13451999, 1497838683, 2017/6/19 2:18:3, 14.80
13452998, 1497838684, 2017/6/19 2:18:4, 14.80
13453999, 1497838685, 2017/6/19 2:18:5, 14.80
13454999, 1497838686, 2017/6/19 2:18:6, 14.80
13455998, 1497838687, 2017/6/19 2:18:7, 14.80
13456998, 1497838688, 2017/6/19 2:18:8, 14.80
13457999, 1497838689, 2017/6/19 2:18:9, 14.80
13459000, 1497838690, 2017/6/19 2:18:10, 14.80
13459999, 1497838691, 2017/6/19 2:18:11, 14.80
13460999, 1497838692, 2017/6/19 2:18:12, 14.80
13461998, 1497838693, 2017/6/19 2:18:13, 14.80
13462999, 1497838694, 2017/6/19 2:18:14, 14.80
13463999, 1497838695, 2017/6/19 2:18:15, 14.80
13464998, 1497838696, 2017/6/19 2:18:16, 14.80
13466000, 1497838697, 2017/6/19 2:18:17, 14.80
13466998, 1497838698, 2017/6/19 2:18:18, 14.80
13467999, 1497838699, 2017/6/19 2:18:19, 14.80
13468999, 1497838700, 2017/6/19 2:18:20, 14.80
13469999, 1497838701, 2017/6/19 2:18:21, 14.80
13471000, 1497838702, 2017/6/19 2:18:22, 14.80
13471998, 1497838703, 2017/6/19 2:18:23, 14.80
13472999, 1497838704, 2017/6/19 2:18:24, 14.80
13473999, 1497838705, 2017/6/19 2:18:25, 14.80
